id,region,original_name,before,level,matched_on,suggested_name,confidence,rationale,final_name,decision
876,united_kingdom,GO LOCAL STORES MINSTER STAKES,GO LOCAL STORES MINSTER STAKES,needs_translation,,敏斯特锦标,low,base 残留冠名 GO LOCAL STORES，Minster 音译；低置信度复核通过：冠名/补充说明已正确剥离。,敏斯特锦标,通过
877,united_kingdom,TATTERSALLS MUSIDORA STAKES,TATTERSALLS MUSIDORA STAKES,needs_translation,,穆西多拉锦标,low,base 残留冠名 TATTERSALLS，Musidora 音译；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,慕丝多拉锦标,已修正
878,united_kingdom,AL BASTI EQUIWORLD DUBAI DANTE STAKES,AL BASTI EQUIWORLD DUBAI DANTE STAKES,needs_translation,,但丁锦标,low,base 残留冠名 AL BASTI EQUIWORLD DUBAI，Dante 通译但丁；低置信度复核通过：冠名/补充说明已正确剥离。,但丁锦标,通过
879,united_kingdom,AL BASTI EQUIWORLD DUBAI MIDDLETON FILLIES' STAKES,AL BASTI EQUIWORLD DUBAI MIDDLETON FILLIES' STAKES,needs_translation,,米德尔顿雌马锦标,low,base 残留冠名 AL BASTI EQUIWORLD DUBAI，Middleton 音译，Fillies' 译雌马；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,米德尔顿锦标,已修正
880,united_kingdom,BOYLE SPORTS LOCKINGE STAKES,BOYLE SPORTS LOCKINGE STAKES,needs_translation,,洛金格锦标,low,base 残留冠名 BOYLE SPORTS，Lockinge 音译；低置信度复核：冠名/补充说明剥离及主体译名已修正；按HKJC既有译名统一。,乐景杰锦标,已修正
881,united_kingdom,SKY SPORTS RACING ASTON PARK STAKES,SKY SPORTS RACING ASTON PARK STAKES,needs_translation,,阿斯顿公园锦标,low,base 残留冠名 SKY SPORTS RACING，Aston Park 直译；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,阿斯顿园锦标,已修正
884,united_kingdom,WILLIAM HILL BRONTË CUP FILLIES' STAKES,WILLIAM HILL BRONTË CUP FILLIES' STAKES,needs_translation,,勃朗特杯雌马锦标,high,Brontë 通译勃朗特，Fillies' 译雌马；复核后修正；Fillies为参赛条件说明，不写入最终名称。,勃朗特杯,已修正
885,united_kingdom,STAR SPORTS HENRY II STAKES,STAR SPORTS HENRY II STAKES,needs_translation,,亨利二世锦标,low,base 残留冠名 STAR SPORTS，Henry II 译亨利二世；低置信度复核通过：冠名/补充说明已正确剥离。,亨利二世锦标,通过
886,united_kingdom,STAR SPORTS BRIGADIER GERARD STAKES,STAR SPORTS BRIGADIER GERARD STAKES,needs_translation,,杰拉德准将锦标,low,base 残留冠名 STAR SPORTS，Brigadier Gerard 为名马意译；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,格烈准将锦标,已修正
887,united_kingdom,LESTER PIGGOTT FILLIES' STAKES,LESTER PIGGOTT FILLIES' STAKES,term,Lester Piggott Fillies' Stakes,柏葛锦标,high,术语库已有译名（Lester Piggott Fillies' Stakes）；复核通过。,柏葛锦标,通过
888,united_kingdom,BETFRED OAKS,BETFRED OAKS,needs_translation,,橡树锦标,low,base 残留冠名 BETFRED，Oaks 通译橡树；低置信度复核：冠名/补充说明剥离及主体译名已修正；英国Oaks采用HKJC通行译名，并与法国Prix des Chênes区分。,英国橡树大赛,重名已处理
889,united_kingdom,BETFRED DIOMED STAKES,BETFRED DIOMED STAKES,needs_translation,,迪奥米德锦标,low,base 残留冠名 BETFRED，Diomed 音译；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,大奥密锦标,已修正
890,united_kingdom,BETFRED DERBY,BETFRED DERBY,needs_translation,,德比锦标,low,base 残留冠名 BETFRED，Derby 通译德比；低置信度复核：冠名/补充说明剥离及主体译名已修正；Derby采用英国经典赛通行译名。,英国打吡,已修正
891,united_kingdom,COOLMORE CORONATION CUP,COOLMORE CORONATION CUP,needs_translation,,加冕杯锦标,low,base 残留冠名 COOLMORE，Coronation Cup 译加冕杯；低置信度复核：冠名/补充说明剥离及主体译名已修正；按HKJC既有译名统一。,加冕锦标,已修正
892,united_kingdom,BETFRED TATTENHAM CORNER STAKES,BETFRED TATTENHAM CORNER STAKES,needs_translation,,塔特纳姆角锦标,low,base 残留冠名 BETFRED，Tattenham Corner 直译；低置信度复核通过：冠名/补充说明已正确剥离。,塔特纳姆角锦标,通过
911,united_kingdom,JENNINGSBET IN DELVES HOPPINGS FILLIES' STAKES,JENNINGSBET IN DELVES HOPPINGS FILLIES' STAKES,needs_translation,,霍平斯雌马锦标,low,base 残留冠名 JENNINGSBET IN DELVES，Hoppings 音译，Fillies' 译雌马；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,霍平斯锦标,已修正
912,united_kingdom,JENNINGSBET CHIPCHASE STAKES,JENNINGSBET CHIPCHASE STAKES,needs_translation,,奇普蔡斯锦标,low,base 残留冠名 JENNINGSBET，Chipchase 音译；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,卓普斯锦标,已修正
913,united_kingdom,AL BASTI EQUIWORLD DUBAI CRITERION STAKES,AL BASTI EQUIWORLD DUBAI CRITERION STAKES,needs_translation,,准则锦标,low,base 残留冠名 AL BASTI EQUIWORLD DUBAI，Criterion 意译准则；低置信度复核通过：冠名/补充说明已正确剥离。,准则锦标,通过
915,united_kingdom,CORAL-ECLIPSE,CORAL-ECLIPSE,needs_translation,,日蚀锦标,low,base 残留冠名 CORAL，Eclipse 通译日蚀；低置信度复核：冠名/补充说明剥离及主体译名已修正；英国Coral-Eclipse采用HKJC通行译名“日蚀大赛”。,日蚀大赛,重名已处理
916,united_kingdom,CORAL CHARGE,CORAL CHARGE,needs_translation,,冲锋锦标,low,Coral 剥离后 base 仅剩 Charge，可能误伤注册本名（注册名 Sprint Stakes）；低置信度复核：冠名/补充说明剥离及主体译名已修正；Coral Charge是Sprint Stakes的冠名展示，删除Coral冠名及Charge营销标题。,短途锦标,已修正
919,united_kingdom,TATTERSALLS FALMOUTH STAKES,TATTERSALLS FALMOUTH STAKES,needs_translation,,法尔茅斯锦标,low,base 残留冠名 TATTERSALLS，Falmouth 音译法尔茅斯；低置信度复核：冠名/补充说明剥离及主体译名已修正；按HKJC既有译名统一。,法尔曼斯锦标,已修正
921,united_kingdom,WILLIAM HILL SUMMER STAKES,WILLIAM HILL SUMMER STAKES,term,Summer Stakes,夏季锦标 夏日锦标,high,术语库已有译名（Summer Stakes）；复核后修正；按WPStud既有译名统一。,夏季锦标,已修正
922,united_kingdom,CORNISH ORCHARDS SUMMER MILE STAKES,CORNISH ORCHARDS SUMMER MILE STAKES,needs_translation,,夏季一英里锦标,low,base 残留冠名 CORNISH ORCHARDS，Summer Mile 直译；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,夏日一哩锦标,已修正
924,united_kingdom,HALLGARTEN AND NOVUM WINES HACKWOOD STAKES,HALLGARTEN AND NOVUM WINES HACKWOOD STAKES,needs_translation,,哈克伍德锦标,low,base 残留冠名 HALLGARTEN AND NOVUM WINES，Hackwood 音译；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,夏活锦标,已修正
926,united_kingdom,LONGINES VALIANT STAKES,LONGINES VALIANT STAKES,needs_translation,,英勇锦标,low,base 残留冠名 LONGINES，Valiant 意译英勇；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,威勇锦标,已修正
927,united_kingdom,SODEXO LIVE! PRINCESS MARGARET STAKES,SODEXO LIVE! PRINCESS MARGARET STAKES,needs_translation,,玛格丽特公主锦标,low,base 残留冠名 SODEXO LIVE!，Princess Margaret 通译玛格丽特公主；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,玛嘉烈公主锦标,已修正
928,united_kingdom,SKY BET YORK STAKES,SKY BET YORK STAKES,term,York Stakes,约克锦标,high,术语库已有译名（York Stakes）；复核通过。,约克锦标,通过
929,united_kingdom,AL SHAQAB GOODWOOD CUP STAKES,AL SHAQAB GOODWOOD CUP STAKES,needs_translation,,古德伍德杯锦标,low,base 残留冠名 AL SHAQAB，Goodwood Cup 通译古德伍德杯；低置信度复核：冠名/补充说明剥离及主体译名已修正；按HKJC既有译名统一。,古活杯,已修正
930,united_kingdom,HKJC WORLD POOL LENNOX STAKES,HKJC WORLD POOL LENNOX STAKES,term,HKJC World Pool Lennox Stakes,香港赛马会全球汇合彩池里诺斯锦标,high,术语库已有译名（HKJC World Pool Lennox Stakes）；复核通过；最终残留扫描修正：删除HKJC World Pool冠名，仅保留Lennox Stakes主体。,里诺斯锦标,已修正
931,united_kingdom,CORAL VINTAGE STAKES,CORAL VINTAGE STAKES,term,Vintage Stakes,葡萄酒锦标,high,术语库已有译名（Vintage Stakes）；复核通过。,葡萄酒锦标,通过
932,united_kingdom,VISIT QATAR SUSSEX STAKES,VISIT QATAR SUSSEX STAKES,needs_translation,,萨塞克斯锦标,low,base 残留冠名 VISIT QATAR，Sussex 通译萨塞克斯；低置信度复核通过：冠名/补充说明已正确剥离。,萨塞克斯锦标,通过
933,united_kingdom,HKJC WORLD POOL OAK TREE STAKES,HKJC WORLD POOL OAK TREE STAKES,term,HKJC World Pool Oak Tree Stakes,香港赛马会全球汇合彩池橡树锦标,high,术语库已有译名（HKJC World Pool Oak Tree Stakes）；复核通过；最终残留扫描修正：删除HKJC World Pool冠名；因与法国Prix des Chênes均译作“橡树锦标”，加英国括注区分。,橡树锦标（英国）,已修正
934,united_kingdom,HKJC WORLD POOL MOLECOMB STAKES,HKJC WORLD POOL MOLECOMB STAKES,term,HKJC World Pool Molecomb Stakes,香港赛马会全球汇合彩池摩金锦标,high,术语库已有译名（HKJC World Pool Molecomb Stakes）；复核通过；最终残留扫描修正：删除HKJC World Pool冠名，仅保留Molecomb Stakes主体。,摩金锦标,已修正
935,united_kingdom,QATAR NASSAU STAKES,QATAR NASSAU STAKES,needs_translation,,拿骚锦标,low,base 残留冠名 QATAR，Nassau 通译拿骚；低置信度复核：冠名/补充说明剥离及主体译名已修正；按HKJC既有译名统一。,兰秀锦标,已修正
936,united_kingdom,HKJC WORLD POOL GORDON STAKES,HKJC WORLD POOL GORDON STAKES,term,HKJC World Pool Gordon Stakes,香港赛马会全球汇合彩池哥顿锦标,high,术语库已有译名（HKJC World Pool Gordon Stakes）；复核通过；最终残留扫描修正：删除HKJC World Pool冠名，仅保留Gordon Stakes主体。,哥顿锦标,已修正
937,united_kingdom,MARKEL RICHMOND STAKES,MARKEL RICHMOND STAKES,needs_translation,,里士满锦标,low,base 残留冠名 MARKEL，Richmond 通译里士满；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,利治蒙锦标,已修正
938,united_kingdom,KING GEORGE QATAR STAKES,KING GEORGE QATAR STAKES,needs_translation,,乔治国王锦标,low,base 残留冠名 QATAR，King George 译乔治国王；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,英皇佐治锦标,已修正
939,united_kingdom,BONHAMS THOROUGHBRED STAKES,BONHAMS THOROUGHBRED STAKES,needs_translation,,纯血马锦标,low,base 残留冠名 BONHAMS，Thoroughbred 译纯血马；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,纯种马锦标,已修正
940,united_kingdom,QATAR LILLIE LANGTRY STAKES,QATAR LILLIE LANGTRY STAKES,needs_translation,,莉莉·兰特里锦标,low,base 残留冠名 QATAR，Lillie Langtry 人名音译；低置信度复核通过：冠名/补充说明已正确剥离。,莉莉·兰特里锦标,通过
941,united_kingdom,CORAL GLORIOUS STAKES,CORAL GLORIOUS STAKES,term,Glorious Stakes,光荣锦标,high,术语库已有译名（Glorious Stakes）；复核通过。,光荣锦标,通过
943,united_kingdom,NEWSELLS PARK STUD SWEET SOLERA STAKES,NEWSELLS PARK STUD SWEET SOLERA STAKES,needs_translation,,甜蜜索莱拉锦标,low,base 残留冠名 NEWSELLS PARK STUD，Sweet Solera 意译加音译；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,甜索利那锦标,已修正
944,united_kingdom,VISIT MALTA HUNGERFORD STAKES,VISIT MALTA HUNGERFORD STAKES,needs_translation,,亨格福德锦标,low,base 残留冠名 VISIT MALTA，Hungerford 音译；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,肯格福锦标,已修正
945,united_kingdom,HIGHCLERE THOROUGHBRED RACING GEOFFREY FREER STAKES,HIGHCLERE THOROUGHBRED RACING GEOFFREY FREER STAKES,needs_translation,,杰弗里·弗里尔锦标,low,base 残留冠名 HIGHCLERE THOROUGHBRED RACING，Geoffrey Freer 人名音译；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,杰菲弗里尔锦标,已修正
946,united_kingdom,JUDDMONTE INTERNATIONAL STAKES,JUDDMONTE INTERNATIONAL STAKES,needs_translation,,国际锦标,low,base 残留冠名 JUDDMONTE，International 译国际；低置信度复核通过：冠名/补充说明已正确剥离。,国际锦标,通过
947,united_kingdom,SKY BET GREAT VOLTIGEUR STAKES,SKY BET GREAT VOLTIGEUR STAKES,term,Great Voltigeur Stakes,获狄嘉锦标,high,术语库已有译名（Great Voltigeur Stakes）；复核通过。,获狄嘉锦标,通过
948,united_kingdom,PERTEMPS NETWORK YORKSHIRE OAKS,PERTEMPS NETWORK YORKSHIRE OAKS,needs_translation,,约克郡橡树锦标,low,base 残留冠名 PERTEMPS NETWORK，Yorkshire Oaks 通译约克郡橡树；低置信度复核：冠名/补充说明剥离及主体译名已修正；按HKJC既有译名统一。,约克郡橡树大赛,已修正
949,united_kingdom,SKY BET LOWTHER STAKES,SKY BET LOWTHER STAKES,term,Lowther Stakes,雷凡锦标,high,术语库已有译名（Lowther Stakes）；复核通过。,雷凡锦标,通过
950,united_kingdom,COOLMORE CITY OF TROY NUNTHORPE STAKES,COOLMORE CITY OF TROY NUNTHORPE STAKES,needs_translation,,楠索普锦标,low,base 残留冠名 COOLMORE CITY OF TROY，Nunthorpe 音译；低置信度复核通过：冠名/补充说明已正确剥离。,楠索普锦标,通过
951,united_kingdom,WEATHERBYS LONSDALE CUP STAKES,WEATHERBYS LONSDALE CUP STAKES,needs_translation,,朗斯代尔杯锦标,low,base 残留冠名 WEATHERBYS，Lonsdale Cup 音译加杯；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,伦斯度杯,已修正
952,united_kingdom,AL BASTI EQUIWORLD DUBAI GIMCRACK STAKES,AL BASTI EQUIWORLD DUBAI GIMCRACK STAKES,needs_translation,,吉姆克拉克锦标,low,base 残留冠名 AL BASTI EQUIWORLD DUBAI，Gimcrack 为马名音译；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,小玩意锦标,已修正
953,united_kingdom,SKY BET CITY OF YORK STAKES,SKY BET CITY OF YORK STAKES,term,City of York Stakes,约克市锦标,high,术语库已有译名（City of York Stakes）；复核通过。,约克市锦标,通过
954,united_kingdom,BETMGM ATALANTA STAKES,BETMGM ATALANTA STAKES,term,Atalanta Stakes,爱特兰塔锦标,high,术语库已有译名（Atalanta Stakes）；复核通过。,爱特兰塔锦标,通过
955,united_kingdom,BETMGM SOLARIO STAKES,BETMGM SOLARIO STAKES,term,Solario Stakes,苏拿里奥锦标,high,术语库已有译名（Solario Stakes）；复核通过。,苏拿里奥锦标,通过
956,united_kingdom,VIRGIN BET PRESTIGE FILLIES' STAKES,VIRGIN BET PRESTIGE FILLIES' STAKES,term,Prestige Fillies' Stakes,威望雌马锦标,high,术语库已有译名（Prestige Fillies' Stakes）；复核后修正；Fillies为参赛条件说明，不写入最终名称。,威望锦标,已修正
957,united_kingdom,IRISH THOROUGHBRED MARKETING DICK POOLE FILLIES' STAKES,IRISH THOROUGHBRED MARKETING DICK POOLE FILLIES' STAKES,needs_translation,,迪克·普尔雌马锦标,low,base 残留冠名 IRISH THOROUGHBRED MARKETING，Dick Poole 人名音译；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,迪克·普尔锦标,已修正
958,united_kingdom,BEST ODDS ON THE BETFAIR EXCHANGE SUPERIOR MILE STAKES,BEST ODDS ON THE BETFAIR EXCHANGE SUPERIOR MILE STAKES,needs_translation,,超级一英里锦标,low,base 残留冠名 BEST ODDS ON THE BETFAIR EXCHANGE，Superior Mile 直译；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,卓越一哩锦标,已修正
959,united_kingdom,UNIBET SEPTEMBER STAKES,UNIBET SEPTEMBER STAKES,term,September Stakes,九月锦标,high,术语库已有译名（September Stakes）；复核通过。,九月锦标,通过
960,united_kingdom,UNIBET SIRENIA STAKES,UNIBET SIRENIA STAKES,term,Sirenia Stakes,亚西尼亚锦标,high,术语库已有译名（Sirenia Stakes）；复核通过。,亚西尼亚锦标,通过
961,united_kingdom,WEATHERBYS GLOBAL STALLIONS APP WINTER HILL STAKES,WEATHERBYS GLOBAL STALLIONS APP WINTER HILL STAKES,needs_translation,,冬山锦标,low,base 残留冠名 WEATHERBYS GLOBAL STALLIONS APP，Winter Hill 直译；低置信度复核通过：冠名/补充说明已正确剥离。,冬山锦标,通过
962,united_kingdom,BETFRED PARK HILL FILLIES' STAKES,BETFRED PARK HILL FILLIES' STAKES,needs_translation,,公园山雌马锦标,low,base 残留冠名 BETFRED，Park Hill 直译，Fillies' 译雌马；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,帕克山锦标,已修正
963,united_kingdom,BETFRED MAY HILL STAKES,BETFRED MAY HILL STAKES,needs_translation,,五月山锦标,low,base 残留冠名 BETFRED，May Hill 直译；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,梅希尔锦标,已修正
964,united_kingdom,BETFRED HOWARD WRIGHT DONCASTER CUP STAKES,BETFRED HOWARD WRIGHT DONCASTER CUP STAKES,needs_translation,,唐卡斯特杯锦标,low,base 残留冠名 BETFRED HOWARD WRIGHT，Doncaster Cup 通译唐卡斯特杯；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,唐加士达杯,已修正
965,united_kingdom,CARLSBERG DANISH PILSNER FLYING CHILDERS STAKES,CARLSBERG DANISH PILSNER FLYING CHILDERS STAKES,needs_translation,,飞童锦标,low,base 残留冠名 CARLSBERG DANISH PILSNER，Flying Childers 为名马意译；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,飞彻特斯锦标,已修正
966,united_kingdom,BETFRED ST LEGER STAKES,BETFRED ST LEGER STAKES,needs_translation,,圣莱杰锦标,low,base 残留冠名 BETFRED，St Leger 通译圣莱杰；低置信度复核：冠名/补充说明剥离及主体译名已修正；按HKJC既有译名统一。,英国圣烈治锦标,已修正
967,united_kingdom,BETFRED PARK STAKES,BETFRED PARK STAKES,needs_translation,,公园锦标,low,base 残留冠名 BETFRED，Park 意译公园；低置信度复核通过：冠名/补充说明已正确剥离。,公园锦标,通过
968,united_kingdom,BETFRED CHAMPAGNE STAKES,BETFRED CHAMPAGNE STAKES,needs_translation,,香槟锦标,low,base 残留冠名 BETFRED，Champagne 通译香槟；低置信度复核通过：冠名/补充说明已正确剥离。,香槟锦标,通过
969,united_kingdom,LADBROKES 'GET REWARDED WITH LADBUCKS' FIRTH OF CLYDE,LADBROKES 'GET REWARDED WITH LADBUCKS' FIRTH OF CLYDE,needs_translation,,克莱德湾锦标,low,base 残留冠名 LADBROKES 及推广语，Firth of Clyde 译克莱德湾；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,克莱德河湾锦标,已修正
970,united_kingdom,DUBAI INTERNATIONAL AIRPORT WORLD TROPHY STAKES,DUBAI INTERNATIONAL AIRPORT WORLD TROPHY STAKES,needs_translation,,世界奖杯锦标,low,base 残留冠名 DUBAI INTERNATIONAL AIRPORT，World Trophy 直译；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,世界锦标赛,已修正
971,united_kingdom,TATTERSALLS STAKES,TATTERSALLS STAKES,needs_translation,,塔特索斯锦标,low,Tattersalls 既为注册名主体又属冠名性质，音译塔特索斯；低置信度复核：冠名/补充说明剥离及主体译名已修正；Tattersalls Stakes对应Somerville Tattersall Stakes，Tattersalls不作为最终赛事主体。,萨默维尔锦标,已修正
972,united_kingdom,BOYLE SPORTS HOME OF EARLY PAYOUT ROCKFEL STAKES,BOYLE SPORTS HOME OF EARLY PAYOUT ROCKFEL STAKES,needs_translation,,罗克菲尔锦标,low,base 残留冠名 BOYLE SPORTS 及推广语，Rockfel 音译；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,洛克菲尔锦标,已修正
973,united_kingdom,BOYLE SPORTS DAILY RACING REWARDS JOEL STAKES,BOYLE SPORTS DAILY RACING REWARDS JOEL STAKES,needs_translation,,乔尔锦标,low,base 残留冠名 BOYLE SPORTS DAILY RACING REWARDS，Joel 音译乔尔；低置信度复核通过：冠名/补充说明已正确剥离。,乔尔锦标,通过
975,united_kingdom,TATTERSALLS MIDDLE PARK STAKES,TATTERSALLS MIDDLE PARK STAKES,needs_translation,,米德尔公园锦标,low,base 残留冠名 TATTERSALLS，Middle Park 音译；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,中央公园锦标,已修正
976,united_kingdom,TATTERSALLS SCEPTRE SESSIONS CHEVELEY PARK STAKES,TATTERSALLS SCEPTRE SESSIONS CHEVELEY PARK STAKES,needs_translation,,切夫利公园锦标,low,base 残留冠名 TATTERSALLS SCEPTRE SESSIONS，Cheveley Park 音译；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,卓维利园锦标,已修正
977,united_kingdom,BetMGM CUMBERLAND LODGE STAKES,BetMGM CUMBERLAND LODGE STAKES,term,Cumberland Lodge Stakes,金柏兰舍锦标,high,术语库已有译名（Cumberland Lodge Stakes）；复核通过。,金柏兰舍锦标,通过
978,united_kingdom,JOHN GUEST RACING BENGOUGH STAKES,JOHN GUEST RACING BENGOUGH STAKES,needs_translation,,本戈锦标,low,base 残留冠名 JOHN GUEST RACING，Bengough 音译；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,班高锦标,已修正
979,united_kingdom,BetMGM SUN CHARIOT STAKES,BetMGM SUN CHARIOT STAKES,term,Sun Chariot Stakes,太阳战车锦标,high,术语库已有译名（Sun Chariot Stakes）；复核通过。,太阳战车锦标,通过
980,united_kingdom,bet365 FILLIES' MILE,bet365 FILLIES' MILE,needs_translation,,雌马一英里锦标,low,base 残留冠名 bet365，Fillies' Mile 直译；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,雌马一哩赛,已修正
981,united_kingdom,THOROUGHBRED INDUSTRY EMPLOYEE AWARDS CHALLENGE STAKES,THOROUGHBRED INDUSTRY EMPLOYEE AWARDS CHALLENGE STAKES,needs_translation,,挑战锦标,low,base 残留冠名 THOROUGHBRED INDUSTRY EMPLOYEE AWARDS，Challenge 译挑战；低置信度复核通过：冠名/补充说明已正确剥离；Thoroughbred Industry Employee Awards为冠名，赛事主体是Challenge Stakes。,挑战锦标,通过
982,united_kingdom,NEWMARKET PONY ACADEMY PRIDE STAKES,NEWMARKET PONY ACADEMY PRIDE STAKES,needs_translation,,骄傲锦标,low,base 残留冠名 NEWMARKET PONY ACADEMY，Pride 意译骄傲；低置信度复核通过：冠名/补充说明已正确剥离。,骄傲锦标,通过
983,united_kingdom,GODOLPHIN LIFETIME CARE OH SO SHARP STAKES,GODOLPHIN LIFETIME CARE OH SO SHARP STAKES,needs_translation,,奥索夏普锦标,low,base 残留冠名 GODOLPHIN LIFETIME CARE，Oh So Sharp 为名马音译；低置信度复核通过：冠名/补充说明已正确剥离。,奥索夏普锦标,通过
984,united_kingdom,NEWMARKET ACADEMY GODOLPHIN BEACON PROJECT CORNWALLIS STAKES,NEWMARKET ACADEMY GODOLPHIN BEACON PROJECT CORNWALLIS STAKES,needs_translation,,康沃利斯锦标,low,base 残留冠名 NEWMARKET ACADEMY GODOLPHIN BEACON PROJECT，Cornwallis 音译；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,干威利锦标,已修正
985,united_kingdom,DARLEY DEWHURST STAKES,DARLEY DEWHURST STAKES,needs_translation,,杜赫斯特锦标,low,base 残留冠名 DARLEY，Dewhurst 音译杜赫斯特；低置信度复核：冠名/补充说明剥离及主体译名已修正；按HKJC既有译名统一。,杜何斯特锦标,已修正
986,united_kingdom,TOO DARN HOT DARLEY STAKES,TOO DARN HOT DARLEY STAKES,needs_translation,,达利锦标,low,base 残留冠名 TOO DARN HOT，Darley 音译达利（Darley 本身亦具冠名性质）；低置信度复核通过：冠名/补充说明已正确剥离。,达利锦标,通过
987,united_kingdom,NIGHT OF THUNDER ZETLAND STAKES,NIGHT OF THUNDER ZETLAND STAKES,needs_translation,,泽特兰锦标,low,base 残留冠名 NIGHT OF THUNDER，Zetland 音译；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,思兰锦标,已修正
988,united_kingdom,EMIRATES AUTUMN STAKES,EMIRATES AUTUMN STAKES,needs_translation,,秋季锦标,low,base 残留冠名 EMIRATES，Autumn 意译秋季；低置信度复核通过：冠名/补充说明已正确剥离。,秋季锦标,通过
989,united_kingdom,QIPCO CHAMPION STAKES,QIPCO CHAMPION STAKES,needs_translation,,冠军锦标,low,base 残留冠名 QIPCO，Champion 译冠军；低置信度复核：冠名/补充说明剥离及主体译名已修正；采用HKJC通行译名，并与其他地区Champion Stakes区分。,英国冠军锦标,已修正
993,united_kingdom,WILLIAM HILL FUTURITY TROPHY STAKES,WILLIAM HILL FUTURITY TROPHY STAKES,needs_translation,,未来杯锦标,medium,Futurity Trophy 译未来杯，冠名已正确剥离；复核后修正；按WPStud既有译名统一。,英国未来锦标,已修正
994,united_kingdom,BetVictor ST SIMON STAKES,BetVictor ST SIMON STAKES,needs_translation,,圣西蒙锦标,low,base 残留冠名 BetVictor，St Simon 通译圣西蒙；低置信度复核通过：冠名/补充说明已正确剥离；St Simon沿用名马/赛事通行译名“圣西蒙”。,圣西蒙锦标,重名已处理
995,united_kingdom,BetVictor HORRIS HILL STAKES,BetVictor HORRIS HILL STAKES,needs_translation,,霍里斯山锦标,low,base 残留冠名 BetVictor，Horris Hill 音译；低置信度复核通过：冠名/补充说明已正确剥离。,霍里斯山锦标,通过
685,france,PRIX EXBURY,PRIX EXBURY,term,Prix Exbury,埃克斯百里锦标,high,术语库已有译名（Prix Exbury）；复核通过。,埃克斯百里锦标,通过
686,france,PRIX EDMOND BLANC,PRIX EDMOND BLANC,term,Prix Edmond Blanc,艾蒙巴克大赛,high,术语库已有译名（Prix Edmond Blanc）；复核通过。,艾蒙巴克大赛,通过
687,france,PRIX LA FORCE,PRIX LA FORCE,term,Prix la Force,力量锦标,high,术语库已有译名（Prix la Force）；复核通过。,力量锦标,通过
688,france,AL SHIRA’AA RACING PRIX VANTEAUX,AL SHIRA’AA RACING PRIX VANTEAUX,needs_translation,,万图锦标,medium,Prix Vanteaux 去掉 Al Shira'aa Racing 冠名，Vanteaux 音译；该词实为地名/旧庄名，译法未定型；复核后修正；按WPStud既有译名统一。,旺图锦标,已修正
689,france,PRIX D’HARCOURT,PRIX D’HARCOURT,term,Prix d'Harcourt,夏葛特锦标,high,术语库已有译名（Prix d'Harcourt）；复核通过。,夏葛特锦标,通过
690,france,PRIX DJEBEL,PRIX DJEBEL,term,Prix Djebel,高山锦标,high,术语库已有译名（Prix Djebel）；复核通过。,高山锦标,通过
